Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2019-03-22,0.172,2.755,-0.625,-1.122,-0.536,4.279,0.694,0.117,0.204,0.476,2.018,2.009,2.045,1.759,1.059,1.061,1.044,1.299,0.018,-0.719,-0.943,-0.728,0.026,0.326,0.218,0.238,2.636,2.711,2.583,2.487
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.768,0.126,0.194,0.487,1.962,1.961,2.055,1.745,1.080,1.083,1.080,1.313,-0.091,-0.724,-0.939,-0.731,0.072,0.292,0.231,0.239,2.591,2.720,2.543,2.475
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.833,0.119,0.181,0.490,2.002,1.982,2.077,1.757,1.099,1.158,1.095,1.313,-0.182,-0.779,-0.947,-0.743,0.013,0.297,0.228,0.239,2.544,2.729,2.503,2.466
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.768,0.126,0.194,0.487,1.962,1.961,2.055,1.745,1.080,1.083,1.080,1.313,-0.091,-0.724,-0.939,-0.731,0.072,0.292,0.231,0.239,2.591,2.720,2.543,2.475
2019-03-25,0.072,1.000,0.000,0.763,0.748,4.241,0.833,0.119,0.181,0.490,2.002,1.982,2.077,1.757,1.099,1.158,1.095,1.313,-0.182,-0.779,-0.947,-0.743,0.013,0.297,0.228,0.239,2.544,2.729,2.503,2.466
2019-03-27,0.595,1.349,0.714,0.251,-0.012,4.044,0.840,0.100,0.179,0.496,2.071,2.024,2.087,1.768,1.160,1.192,1.114,1.313,-0.238,-0.841,-0.975,-0.747,-0.091,0.303,0.226,0.242,2.425,2.731,2.496,2.449
2019-03-28,-1.891,2.083,1.667,-1.630,2.403,2.010,0.833,0.073,0.201,0.501,2.139,2.043,2.101,1.774,1.232,1.220,1.130,1.310,-0.258,-0.880,-0.992,-0.749,-0.156,0.313,0.236,0.247,2.376,2.724,2.498,2.433
2019-03-29,-1.040,1.136,0.333,-0.710,2.531,0.380,0.877,0.137,0.229,0.509,2.176,2.065,2.080,1.765,1.208,1.201,1.132,1.305,-0.168,-0.893,-0.983,-0.742,-0.256,0.282,0.224,0.239,2.280,2.757,2.519,2.426
2019-03-30,2.429,3.800,1.667,-0.278,0.845,1.538,0.841,0.166,0.245,0.532,2.215,2.087,2.078,1.774,1.311,1.195,1.163,1.308,-0.109,-0.919,-0.988,-0.738,-0.324,0.242,0.213,0.226,2.207,2.807,2.535,2.423
2019-03-31,1.522,2.353,2.500,0.552,0.513,-0.121,0.725,0.111,0.235,0.535,2.136,2.030,2.071,1.757,1.231,1.195,1.172,1.296,-0.120,-0.953,-1.000,-0.748,-0.334,0.241,0.200,0.228,2.147,2.843,2.538,2.410
2019-04-01,1.596,1.500,0.833,0.357,2.300,0.750,0.611,0.090,0.224,0.536,2.081,2.027,2.076,1.764,1.017,1.220,1.168,1.290,-0.165,-1.006,-1.019,-0.766,-0.275,0.244,0.181,0.224,2.244,2.906,2.570,2.416
2019-04-03,1.250,1.750,-0.833,1.294,0.264,4.897,0.570,0.025,0.209,0.538,2.117,2.068,2.086,1.768,1.025,1.253,1.154,1.293,-0.158,-1.048,-1.030,-0.774,-0.331,0.213,0.158,0.216,2.313,2.937,2.604,2.433
2019-04-04,-0.973,2.273,1.923,-0.321,-0.885,4.663,0.498,0.010,0.197,0.540,2.152,2.087,2.090,1.769,1.005,1.313,1.165,1.298,-0.350,-1.068,-1.050,-0.786,-0.342,0.231,0.128,0.224,2.137,2.848,2.591,2.426
2019-04-05,2.000,1.528,3.077,1.797,-0.485,4.763,0.472,-0.004,0.214,0.556,2.173,2.092,2.091,1.770,0.956,1.254,1.140,1.302,-0.434,-1.070,-1.052,-0.790,-0.362,0.276,0.117,0.234,1.993,2.812,2.571,2.416
2019-04-06,1.154,2.059,0.000,0.779,1.105,2.889,0.342,-0.069,0.200,0.552,2.226,2.134,2.086,1.772,0.917,1.226,1.119,1.302,-0.581,-1.107,-1.072,-0.799,-0.379,0.305,0.114,0.242,1.818,2.781,2.546,2.416
2019-04-07,-1.854,1.170,2.333,-0.775,0.567,2.314,0.320,-0.092,0.183,0.557,2.247,2.159,2.097,1.767,0.917,1.259,1.157,1.317,-0.665,-1.155,-1.093,-0.807,-0.375,0.277,0.105,0.226,1.826,2.776,2.522,2.425
2019-04-08,0.699,3.431,0.385,-2.903,0.402,2.954,0.370,-0.039,0.217,0.562,2.275,2.109,2.076,1.779,0.844,1.233,1.155,1.322,-0.687,-1.153,-1.094,-0.803,-0.446,0.285,0.098,0.222,1.831,2.776,2.512,2.432
2019-04-09,1.562,3.077,1.316,-1.234,-0.774,3.143,0.271,-0.023,0.227,0.553,2.263,2.029,2.014,1.778,0.905,1.225,1.157,1.325,-0.659,-1.139,-1.072,-0.796,-0.442,0.294,0.095,0.223,1.895,2.768,2.509,2.425
2019-04-10,2.500,2.534,3.182,0.924,-2.503,2.904,0.116,-0.058,0.235,0.547,2.257,2.008,2.003,1.772,0.763,1.224,1.163,1.331,-0.728,-1.159,-1.031,-0.790,-0.222,0.311,0.104,0.228,1.956,2.743,2.495,2.412
2019-04-11,2.000,3.375,0.833,0.416,-1.299,1.674,-0.076,-0.082,0.205,0.536,2.189,2.029,1.974,1.770,0.659,1.227,1.144,1.333,-0.850,-1.200,-1.033,-0.797,0.001,0.351,0.094,0.242,2.004,2.724,2.484,2.409
2019-04-12,0.000,3.085,2.143,2.223,-2.866,-1.169,-0.073,-0.116,0.183,0.535,2.127,2.009,1.962,1.768,0.789,1.243,1.155,1.337,-0.914,-1.221,-1.011,-0.812,0.206,0.381,0.072,0.245,2.102,2.756,2.469,2.405
2019-04-13,0.926,0.500,3.571,2.809,-2.299,2.776,-0.018,-0.114,0.193,0.530,2.019,1.982,1.931,1.764,0.846,1.137,1.103,1.330,-1.096,-1.285,-1.030,-0.834,0.365,0.488,0.096,0.258,2.336,2.844,2.470,2.413
2019-04-14,1.792,0.625,-2.778,-3.568,-0.214,2.193,-0.101,-0.156,0.190,0.521,2.054,2.034,1.949,1.773,0.795,1.085,1.100,1.330,-1.240,-1.367,-1.054,-0.856,0.487,0.559,0.128,0.271,2.367,2.843,2.462,2.383
2019-04-15,1.709,1.571,-0.185,-3.426,0.429,3.331,-0.250,-0.208,0.170,0.521,2.068,2.025,1.953,1.787,0.880,1.098,1.144,1.363,-1.157,-1.311,-1.028,-0.850,0.462,0.545,0.133,0.273,2.435,2.872,2.470,2.365
2019-04-16,1.444,1.842,0.405,-1.150,-0.495,3.255,-0.345,-0.261,0.151,0.524,2.035,2.031,1.954,1.793,0.809,1.116,1.186,1.378,-1.041,-1.207,-0.999,-0.839,0.352,0.513,0.125,0.272,2.469,2.893,2.460,2.343
2019-04-17,0.213,2.442,1.279,-0.403,-1.430,1.746,-0.452,-0.269,0.133,0.527,2.012,2.059,1.955,1.795,0.933,1.094,1.211,1.371,-1.025,-1.198,-0.989,-0.834,0.496,0.508,0.127,0.270,2.539,2.912,2.467,2.320
2019-04-18,0.455,2.778,2.222,-0.179,-1.393,3.017,-0.462,-0.240,0.131,0.535,1.980,2.053,1.954,1.787,1.042,1.086,1.212,1.359,-1.101,-1.218,-0.985,-0.821,0.722,0.534,0.139,0.280,2.670,2.925,2.468,2.319
2019-04-19,-0.974,2.872,1.154,0.278,0.319,-0.016,-0.451,-0.224,0.154,0.534,1.924,2.059,1.959,1.779,1.068,1.069,1.190,1.342,-1.128,-1.274,-0.979,-0.822,0.823,0.558,0.150,0.287,2.708,2.912,2.444,2.306
2019-04-20,-1.786,1.957,2.500,0.526,1.104,-1.145,-0.456,-0.189,0.168,0.539,1.921,2.052,1.950,1.758,1.061,1.079,1.202,1.346,-1.193,-1.265,-0.984,-0.831,0.850,0.561,0.155,0.279,2.887,2.968,2.455,2.311
2019-04-21,0.000,2.143,0.000,-0.514,0.626,0.269,-0.431,-0.133,0.185,0.555,1.998,2.093,1.953,1.755,0.902,0.979,1.189,1.346,-1.349,-1.314,-1.002,-0.838,0.864,0.530,0.136,0.270,3.127,3.057,2.477,2.322
2019-04-22,-0.888,1.182,-2.000,-0.398,1.746,1.910,-0.477,-0.140,0.204,0.546,1.970,2.100,1.945,1.754,0.957,0.990,1.217,1.343,-1.420,-1.329,-1.016,-0.839,0.859,0.520,0.109,0.271,3.159,3.125,2.490,2.327
2019-04-23,0.733,2.255,1.000,0.515,1.137,2.204,-0.423,-0.168,0.200,0.552,1.967,2.090,1.958,1.761,1.211,1.078,1.253,1.356,-1.480,-1.348,-1.030,-0.851,0.706,0.487,0.072,0.256,3.229,3.160,2.497,2.323
2019-04-24,-0.256,2.500,-1.250,-2.753,0.033,1.201,-0.428,-0.230,0.202,0.547,1.874,2.111,1.944,1.753,1.187,1.125,1.268,1.350,-1.570,-1.402,-1.046,-0.862,0.547,0.488,0.042,0.252,3.350,3.193,2.514,2.317
2019-04-25,-1.508,2.705,0.882,-2.071,-1.309,1.645,-0.430,-0.250,0.219,0.547,1.853,2.102,1.961,1.754,1.425,1.190,1.288,1.360,-1.532,-1.388,-1.039,-0.859,0.592,0.509,0.041,0.254,3.517,3.243,2.538,2.320
2019-04-26,-0.743,2.647,2.273,-1.288,-0.842,1.093,-0.399,-0.226,0.236,0.556,1.873,2.098,1.958,1.753,1.463,1.172,1.308,1.350,-1.545,-1.365,-1.025,-0.858,0.704,0.552,0.064,0.264,3.644,3.257,2.540,2.325
2019-04-28,0.692,2.500,0.000,-1.000,1.185,3.048,-0.401,-0.184,0.242,0.565,1.857,2.083,1.927,1.746,1.457,1.196,1.292,1.347,-1.564,-1.345,-1.019,-0.837,0.768,0.562,0.075,0.271,3.769,3.284,2.551,2.332
2019-04-29,-0.806,1.757,0.789,-1.239,-0.926,2.421,-0.373,-0.121,0.229,0.557,1.888,2.079,1.929,1.754,1.491,1.196,1.302,1.368,-1.625,-1.386,-1.022,-0.833,0.753,0.542,0.069,0.263,3.798,3.259,2.557,2.335
2019-04-30,-1.378,3.182,1.667,-2.312,0.482,4.300,-0.314,-0.072,0.243,0.552,1.912,2.072,1.945,1.755,1.453,1.214,1.301,1.360,-1.662,-1.412,-1.024,-0.827,0.821,0.579,0.102,0.258,3.819,3.195,2.554,2.336
2019-05-01,-1.698,2.949,-1.667,-2.674,3.852,4.424,-0.263,-0.005,0.269,0.566,1.804,2.034,1.931,1.737,1.453,1.195,1.288,1.361,-1.646,-1.390,-0.998,-0.817,0.836,0.594,0.105,0.253,3.774,3.111,2.533,2.320
2019-05-03,-1.531,1.098,1.000,-1.636,2.184,3.899,-0.160,0.054,0.306,0.567,1.770,2.040,1.944,1.733,1.711,1.205,1.322,1.379,-1.620,-1.362,-0.981,-0.814,0.684,0.526,0.069,0.233,3.708,3.087,2.515,2.306
2019-05-04,2.069,2.083,3.571,-0.927,3.011,3.734,-0.165,0.117,0.325,0.572,1.886,2.030,1.968,1.745,1.782,1.205,1.295,1.378,-1.625,-1.334,-0.980,-0.816,0.617,0.489,0.055,0.223,3.630,3.060,2.506,2.295
2019-05-07,1.154,0.814,3.333,-1.599,0.461,3.747,-0.241,0.094,0.322,0.567,1.916,2.030,1.958,1.751,1.714,1.108,1.297,1.374,-1.565,-1.323,-0.983,-0.820,0.529,0.406,0.036,0.218,3.475,3.035,2.489,2.299
2019-05-08,-0.820,1.226,2.500,-0.215,0.260,3.435,-0.375,0.079,0.317,0.569,1.996,2.050,1.984,1.765,1.508,1.028,1.277,1.362,-1.511,-1.285,-0.976,-0.809,0.572,0.361,0.051,0.219,3.433,3.002,2.482,2.304
2019-05-09,-1.333,0.932,-1.000,-1.830,-0.733,3.607,-0.395,0.087,0.333,0.576,2.111,2.021,1.991,1.760,1.468,0.958,1.279,1.358,-1.504,-1.293,-0.977,-0.810,0.605,0.307,0.056,0.209,3.421,2.956,2.490,2.306
2019-05-10,-0.285,0.870,-1.667,-1.001,-1.882,4.061,-0.332,0.095,0.342,0.580,2.226,1.991,1.955,1.755,1.595,0.978,1.319,1.363,-1.492,-1.249,-0.968,-0.811,0.626,0.275,0.062,0.208,3.376,2.873,2.488,2.290
2019-05-11,-0.806,1.364,3.000,-0.797,2.538,4.708,-0.281,0.126,0.361,0.582,2.121,2.030,1.920,1.761,1.722,1.022,1.319,1.378,-1.478,-1.259,-0.979,-0.818,0.761,0.272,0.085,0.204,3.293,2.830,2.461,2.271
2019-05-12,0.000,1.774,3.571,-2.009,3.311,4.503,-0.170,0.181,0.365,0.587,2.027,2.028,1.909,1.769,1.580,1.040,1.322,1.380,-1.545,-1.291,-1.004,-0.827,0.680,0.209,0.054,0.180,3.189,2.777,2.432,2.266
2019-05-13,0.692,1.596,2.778,-0.755,0.725,3.825,-0.179,0.194,0.365,0.594,2.041,2.050,1.894,1.755,1.469,0.997,1.280,1.373,-1.554,-1.269,-1.007,-0.839,0.528,0.144,0.013,0.163,3.066,2.708,2.379,2.264
2019-05-14,-1.087,2.805,1.000,-1.070,0.885,3.738,-0.150,0.187,0.361,0.598,2.135,2.012,1.912,1.744,1.495,0.991,1.288,1.371,-1.573,-1.253,-1.000,-0.852,0.470,0.132,0.010,0.153,2.978,2.663,2.376,2.267
2019-05-16,-1.245,3.571,-0.833,-2.748,1.404,3.900,-0.084,0.222,0.378,0.608,2.113,1.998,1.908,1.733,1.527,1.005,1.300,1.370,-1.551,-1.245,-0.974,-0.854,0.436,0.105,0.001,0.156,2.954,2.600,2.378,2.266
2019-05-17,-0.968,1.566,1.154,-2.013,0.522,0.943,-0.021,0.237,0.412,0.623,2.026,2.007,1.890,1.711,1.415,1.055,1.338,1.375,-1.468,-1.211,-0.951,-0.850,0.488,0.074,-0.010,0.148,2.924,2.539,2.372,2.258
2019-05-20,0.234,1.104,3.333,-1.657,-1.474,3.371,-0.031,0.280,0.441,0.638,2.099,2.055,1.897,1.696,1.408,1.076,1.358,1.381,-1.432,-1.189,-0.935,-0.853,0.521,0.068,-0.017,0.149,3.008,2.561,2.397,2.265
2019-05-21,0.628,0.312,0.500,-1.367,-2.210,4.744,-0.081,0.291,0.461,0.651,2.055,2.080,1.891,1.705,1.147,1.027,1.353,1.380,-1.390,-1.167,-0.915,-0.852,0.549,0.110,-0.002,0.152,3.021,2.455,2.374,2.258
2019-05-22,-0.301,2.059,3.750,-1.968,0.987,4.703,-0.155,0.263,0.471,0.658,2.129,2.149,1.917,1.716,1.157,1.077,1.376,1.381,-1.241,-1.153,-0.897,-0.850,0.597,0.169,0.024,0.161,3.003,2.367,2.326,2.242
2019-05-23,-0.856,3.125,1.667,-2.333,1.053,4.311,-0.091,0.243,0.483,0.673,2.185,2.173,1.910,1.703,0.945,1.032,1.338,1.373,-1.180,-1.116,-0.874,-0.855,0.516,0.160,0.016,0.168,2.979,2.278,2.292,2.218
2019-05-24,-0.786,2.308,2.143,-1.701,0.496,3.737,0.029,0.258,0.507,0.684,2.139,2.149,1.888,1.696,0.908,1.037,1.361,1.378,-1.136,-1.109,-0.848,-0.858,0.458,0.149,0.013,0.172,2.889,2.262,2.291,2.210
2019-05-25,1.296,3.148,0.714,-2.280,0.866,3.643,0.127,0.329,0.535,0.696,2.177,2.159,1.890,1.698,0.870,1.039,1.325,1.374,-1.198,-1.105,-0.821,-0.857,0.425,0.158,0.012,0.166,2.822,2.272,2.283,2.198
2019-05-26,0.437,2.273,0.000,-2.020,0.496,2.863,0.101,0.321,0.540,0.704,2.146,2.096,1.897,1.698,0.916,1.063,1.330,1.371,-1.055,-1.072,-0.795,-0.840,0.408,0.165,0.013,0.151,2.782,2.280,2.279,2.191
2019-05-27,-0.327,0.909,1.667,-1.971,0.813,3.359,0.129,0.323,0.558,0.716,2.228,2.068,1.913,1.696,0.797,1.132,1.330,1.371,-1.050,-1.057,-0.760,-0.834,0.363,0.185,0.014,0.149,2.804,2.263,2.280,2.171
2019-05-28,0.478,2.241,3.750,-2.118,0.646,3.041,0.129,0.360,0.570,0.719,2.304,2.112,1.933,1.696,0.744,1.148,1.328,1.377,-1.016,-1.046,-0.743,-0.826,0.329,0.159,-0.008,0.143,2.818,2.233,2.261,2.141
2019-05-29,-1.645,3.529,2.500,-1.747,0.783,2.267,-0.004,0.357,0.602,0.723,2.231,2.125,1.949,1.682,0.680,1.116,1.298,1.369,-0.979,-1.032,-0.719,-0.813,0.304,0.119,-0.035,0.139,2.847,2.233,2.226,2.124
2019-05-30,0.484,2.714,2.143,0.326,1.162,0.479,-0.037,0.394,0.623,0.744,2.219,2.104,1.931,1.653,0.720,1.055,1.303,1.358,-1.000,-1.011,-0.705,-0.814,0.323,0.103,-0.042,0.134,2.924,2.272,2.209,2.120
2019-05-31,-1.675,2.500,-1.000,-0.455,1.358,2.850,-0.121,0.384,0.617,0.748,2.187,2.094,1.916,1.651,0.713,1.017,1.311,1.346,-1.112,-1.032,-0.709,-0.817,0.319,0.026,-0.042,0.126,3.077,2.334,2.237,2.135
2019-06-01,-1.231,3.636,1.667,-0.067,0.961,3.195,-0.055,0.433,0.643,0.775,2.187,2.091,1.920,1.644,0.761,1.026,1.356,1.356,-1.136,-1.034,-0.709,-0.818,0.295,-0.043,-0.057,0.122,3.052,2.331,2.243,2.137
2019-06-02,0.000,3.333,1.667,-1.587,-0.296,2.667,0.066,0.469,0.662,0.795,2.106,2.038,1.907,1.637,0.846,1.012,1.339,1.360,-1.147,-1.036,-0.711,-0.824,0.232,-0.078,-0.080,0.115,3.017,2.310,2.234,2.142
2019-06-03,0.778,-1.324,1.000,-0.700,0.951,2.309,0.250,0.457,0.664,0.800,2.055,2.034,1.899,1.637,0.767,1.054,1.334,1.359,-1.216,-1.031,-0.694,-0.814,0.256,-0.066,-0.098,0.117,2.974,2.268,2.238,2.150
2019-06-04,1.522,-0.610,0.000,-2.208,0.847,2.532,0.293,0.472,0.647,0.805,2.185,2.042,1.927,1.652,0.799,1.078,1.353,1.363,-1.303,-1.036,-0.676,-0.813,0.255,-0.088,-0.101,0.118,2.829,2.247,2.257,2.135
2019-06-07,-0.193,2.059,1.250,-2.199,0.109,1.914,0.312,0.476,0.627,0.807,2.275,2.000,1.933,1.668,0.833,1.089,1.337,1.375,-1.255,-1.004,-0.633,-0.804,0.274,-0.103,-0.094,0.111,2.713,2.249,2.278,2.139
2019-06-08,1.299,3.571,3.333,-1.156,-0.497,1.962,0.381,0.529,0.652,0.808,2.333,1.998,1.922,1.671,0.718,1.102,1.354,1.369,-1.212,-0.904,-0.596,-0.806,0.289,-0.103,-0.087,0.108,2.774,2.246,2.305,2.142
2019-06-12,0.303,2.353,1.667,-0.594,0.178,3.240,0.397,0.492,0.634,0.807,2.191,1.919,1.883,1.667,0.607,1.061,1.364,1.344,-1.168,-0.866,-0.584,-0.811,0.328,-0.164,-0.087,0.103,2.803,2.243,2.309,2.143
2019-06-13,0.078,1.750,-3.182,-1.021,2.491,3.264,0.425,0.482,0.646,0.799,2.177,1.915,1.871,1.659,0.468,1.066,1.343,1.351,-1.159,-0.802,-0.585,-0.813,0.265,-0.237,-0.079,0.099,2.767,2.182,2.283,2.138
2019-06-14,-1.179,3.095,1.000,-1.259,1.225,2.713,0.442,0.499,0.660,0.806,2.181,1.880,1.875,1.651,0.586,1.070,1.367,1.389,-1.094,-0.774,-0.576,-0.822,0.063,-0.296,-0.092,0.090,2.711,2.095,2.272,2.122
2019-06-16,-0.818,0.172,-2.143,-0.768,-0.890,3.644,0.478,0.537,0.663,0.808,2.023,1.864,1.871,1.644,0.491,1.115,1.365,1.401,-1.064,-0.741,-0.567,-0.826,-0.112,-0.304,-0.103,0.086,2.636,2.080,2.264,2.102
2019-06-17,-0.915,1.875,0.714,1.767,-1.196,4.371,0.473,0.549,0.698,0.812,1.989,1.881,1.876,1.652,0.593,1.191,1.411,1.424,-1.011,-0.745,-0.578,-0.833,-0.181,-0.278,-0.085,0.091,2.436,2.067,2.245,2.091
2019-06-18,1.038,3.235,-0.714,-0.692,-0.727,4.193,0.576,0.563,0.726,0.820,2.033,1.877,1.864,1.653,0.585,1.257,1.427,1.434,-1.164,-0.791,-0.597,-0.853,-0.221,-0.262,-0.053,0.106,2.320,2.028,2.218,2.075
2019-06-19,1.667,2.143,0.882,-1.410,-0.149,2.428,0.619,0.535,0.700,0.818,1.938,1.852,1.825,1.646,0.804,1.328,1.443,1.447,-1.245,-0.780,-0.602,-0.864,-0.215,-0.254,-0.036,0.115,2.219,2.022,2.220,2.062
2019-06-20,1.260,3.108,1.364,-2.994,-0.194,2.326,0.572,0.502,0.667,0.810,1.973,1.855,1.815,1.642,0.830,1.339,1.468,1.449,-1.223,-0.752,-0.596,-0.864,-0.206,-0.255,-0.014,0.132,2.152,2.010,2.244,2.061
2019-06-21,0.756,2.500,1.667,0.720,0.498,2.808,0.528,0.532,0.642,0.808,1.813,1.858,1.810,1.637,0.884,1.312,1.458,1.457,-1.079,-0.684,-0.581,-0.854,-0.191,-0.258,0.012,0.144,2.116,1.976,2.268,2.069
2019-06-22,1.034,4.000,-2.500,-1.909,-0.450,3.312,0.523,0.525,0.630,0.802,1.792,1.848,1.782,1.639,0.884,1.326,1.462,1.455,-1.145,-0.702,-0.604,-0.858,-0.236,-0.251,0.028,0.143,2.012,1.942,2.273,2.075
2019-06-23,-0.341,2.500,0.556,-1.272,0.098,3.671,0.449,0.503,0.626,0.789,1.793,1.814,1.745,1.632,1.083,1.399,1.482,1.485,-1.102,-0.691,-0.610,-0.862,-0.221,-0.259,0.039,0.143,1.892,1.896,2.264,2.072
2019-06-24,-2.310,0.703,2.419,-1.326,0.115,3.636,0.522,0.547,0.648,0.790,1.864,1.791,1.710,1.635,1.162,1.443,1.485,1.488,-1.087,-0.703,-0.613,-0.860,-0.215,-0.302,0.038,0.152,1.816,1.854,2.238,2.059
2019-06-25,-2.340,3.276,3.333,-2.198,1.197,3.878,0.671,0.567,0.657,0.791,1.942,1.827,1.670,1.644,1.089,1.428,1.468,1.487,-1.049,-0.712,-0.603,-0.870,-0.191,-0.343,0.027,0.157,1.551,1.834,2.238,2.043
2019-06-26,-1.280,2.059,2.000,-2.033,1.072,3.692,0.743,0.634,0.677,0.789,1.966,1.778,1.625,1.637,1.073,1.411,1.446,1.476,-0.977,-0.691,-0.585,-0.867,-0.213,-0.403,0.012,0.155,1.382,1.835,2.236,2.032
2019-06-27,-0.284,2.500,0.000,-0.944,0.858,2.335,0.743,0.688,0.698,0.796,2.023,1.821,1.617,1.627,1.050,1.386,1.445,1.464,-0.885,-0.691,-0.552,-0.871,-0.239,-0.427,0.003,0.151,1.218,1.833,2.207,2.036
2019-06-28,1.318,1.923,3.462,-0.307,-0.377,2.452,0.752,0.698,0.706,0.792,1.996,1.819,1.607,1.598,1.140,1.443,1.448,1.479,-0.936,-0.684,-0.551,-0.879,-0.256,-0.425,0.013,0.150,1.276,1.823,2.180,2.041
2019-06-29,3.864,2.273,0.000,-3.029,0.216,1.779,0.820,0.669,0.702,0.787,2.036,1.771,1.626,1.596,1.083,1.388,1.426,1.479,-0.991,-0.693,-0.554,-0.897,-0.192,-0.411,0.007,0.157,1.359,1.819,2.173,2.049
2019-06-30,1.667,1.400,1.667,-2.526,0.933,-0.744,0.680,0.580,0.655,0.770,1.928,1.780,1.635,1.574,1.175,1.408,1.442,1.485,-0.879,-0.659,-0.537,-0.899,-0.145,-0.405,0.014,0.161,1.469,1.855,2.174,2.049
2019-07-01,1.938,1.286,0.714,-1.199,1.238,0.093,0.626,0.558,0.660,0.755,1.904,1.819,1.660,1.561,1.258,1.389,1.451,1.484,-0.817,-0.636,-0.520,-0.903,-0.119,-0.374,0.051,0.157,1.599,1.912,2.201,2.057
2019-07-02,1.240,3.261,-1.154,-1.304,0.430,3.197,0.605,0.544,0.638,0.745,1.990,1.828,1.667,1.546,1.343,1.382,1.471,1.480,-0.829,-0.606,-0.509,-0.915,-0.201,-0.385,0.083,0.150,1.683,1.956,2.229,2.066
2019-07-03,1.641,0.600,1.000,-0.232,0.322,2.571,0.563,0.558,0.635,0.739,1.972,1.848,1.656,1.511,1.500,1.439,1.514,1.488,-0.834,-0.600,-0.503,-0.923,-0.285,-0.388,0.096,0.139,1.675,1.944,2.234,2.061
2019-07-04,0.900,2.059,-1.250,-0.397,-1.149,2.493,0.493,0.532,0.641,0.735,2.062,1.905,1.673,1.493,1.426,1.385,1.519,1.488,-0.856,-0.627,-0.518,-0.932,-0.302,-0.378,0.076,0.132,1.754,1.953,2.219,2.053
2019-07-05,0.417,1.842,-0.714,0.333,-1.749,2.091,0.451,0.550,0.655,0.743,2.069,1.887,1.658,1.471,1.496,1.485,1.563,1.486,-0.871,-0.643,-0.525,-0.937,-0.376,-0.333,0.083,0.131,1.807,1.942,2.206,2.055
2019-07-07,-0.405,-0.227,-1.000,-0.627,-2.455,1.120,0.467,0.556,0.653,0.745,2.094,1.918,1.663,1.457,1.504,1.527,1.579,1.487,-0.913,-0.668,-0.546,-0.950,-0.391,-0.258,0.106,0.141,1.834,1.962,2.211,2.058
2019-07-08,-0.938,-0.556,0.000,0.354,-2.330,-0.545,0.513,0.579,0.661,0.747,2.153,1.962,1.663,1.452,1.599,1.601,1.597,1.480,-0.891,-0.662,-0.522,-0.956,-0.311,-0.195,0.137,0.154,1.884,2.023,2.228,2.055
2019-07-09,1.250,2.800,0.556,-1.458,-2.035,1.932,0.531,0.588,0.683,0.758,2.328,1.918,1.680,1.453,1.777,1.661,1.625,1.482,-0.973,-0.686,-0.514,-0.970,-0.188,-0.150,0.168,0.180,1.936,2.104,2.256,2.059
2019-07-10,1.951,1.250,3.889,-2.397,-0.598,2.067,0.545,0.597,0.679,0.745,2.151,1.810,1.627,1.435,1.856,1.616,1.636,1.490,-0.947,-0.699,-0.513,-0.968,-0.097,-0.102,0.205,0.204,1.905,2.092,2.257,2.039
2019-07-11,0.667,2.879,1.429,-0.945,0.042,1.034,0.533,0.550,0.646,0.730,1.962,1.791,1.628,1.430,1.697,1.604,1.594,1.470,-0.864,-0.718,-0.511,-0.969,-0.064,-0.102,0.231,0.216,1.932,2.087,2.268,2.031
2019-07-12,0.339,-0.263,2.500,0.042,0.109,1.554,0.617,0.536,0.628,0.727,1.918,1.738,1.600,1.423,1.718,1.564,1.577,1.468,-0.684,-0.744,-0.522,-0.980,-0.059,-0.119,0.231,0.215,1.966,2.050,2.286,2.042
2019-07-13,0.652,2.059,1.667,-0.668,-0.445,0.626,0.576,0.534,0.654,0.728,1.912,1.812,1.603,1.446,1.662,1.585,1.575,1.464,-0.650,-0.747,-0.527,-0.995,-0.234,-0.112,0.231,0.203,1.979,2.090,2.290,2.051
2019-07-14,-0.507,4.032,1.667,-1.018,-0.129,0.805,0.536,0.534,0.659,0.715,1.916,1.818,1.590,1.449,1.674,1.595,1.562,1.459,-0.496,-0.703,-0.538,-1.000,-0.379,-0.104,0.245,0.187,1.958,2.156,2.310,2.060
2019-07-15,1.183,3.980,2.222,-0.940,0.218,2.064,0.604,0.587,0.692,0.710,1.724,1.774,1.550,1.438,1.452,1.621,1.548,1.457,-0.429,-0.690,-0.543,-1.005,-0.394,-0.094,0.262,0.168,1.868,2.206,2.334,2.077
